ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalogue,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _wp_page_template,Meta: fb_product_item_id,Meta: fb_visibility,Meta: _wc_facebook_sync_enabled,Meta: fb_product_description,Meta: _wc_facebook_product_image_source,Meta: fb_product_image,Meta: fb_product_price,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Meta: _yoast_wpseo_content_score,Meta: _yoast_wpseo_focuskeywords,Meta: _yoast_wpseo_keywordsynonyms,Meta: _yoast_wpseo_primary_product_cat,Meta: _yith_wcbm_badge_from_date,Meta: _yith_wcbm_badge_to_date,Meta: fb_product_group_id,Meta: _wc_facebook_commerce_enabled,Meta: _yith_wcbm_badge_schedule,Meta: _yoast_wpseo_estimated-reading-time-minutes,Meta: _yoast_indexnow_last_ping,Meta: _yoast_wpseo_wordproof_timestamp,Meta: _yoast_wpseo_primary_fb_product_set,Meta: _yoast_wpseo_primary_product_brand,Meta: _wp_old_date,Meta: _yoast_wpseo_opengraph-title,Meta: _yoast_wpseo_opengraph-description,Meta: _yoast_wpseo_opengraph-image,Meta: _yoast_wpseo_opengraph-image-id,Meta: _yoast_wpseo_metadesc,Meta: _yoast_wpseo_twitter-description,Meta: _yoast_wpseo_focuskw,Meta: _yoast_wpseo_linkdex,Meta: fb_rich_text_description,Meta: fb_brand,Meta: fb_mpn,Meta: fb_size,Meta: fb_color,Meta: fb_material,Meta: fb_pattern,Meta: fb_age_group,Meta: fb_gender,Meta: fb_product_condition,Attribute 7 name,Attribute 7 value(s),Attribute 7 visible,Attribute 7 global,Meta: _wp_desired_post_slug,Meta: yith_wcbm_badge_options_schedule,Meta: yith_wcbm_badge_options_security,Meta: yith_wcbm_badge_options_schedule_from,Meta: yith_wcbm_badge_options_schedule_to,Attribute 4 default,Meta: _oembed_3a1aea8bf90fd50d4b2f46b28e4c9756,Meta: _oembed_ccf759f70b721a0ed28e9a480edbf902,Meta: _oembed_8a7f2ecc928babb54b1fe347cdd1a103,Meta: _oembed_time_8a7f2ecc928babb54b1fe347cdd1a103,Meta: __is_newly_created_product,Attribute 8 name,Attribute 8 value(s),Attribute 8 visible,Attribute 8 global,Attribute 9 name,Attribute 9 value(s),Attribute 9 visible,Attribute 9 global,Attribute 10 name,Attribute 10 value(s),Attribute 10 visible,Attribute 10 global,Attribute 11 name,Attribute 11 value(s),Attribute 11 visible,Attribute 11 global,Attribute 12 name,Attribute 12 value(s),Attribute 12 visible,Attribute 12 global
47718,simple,SYS119,,String Chair by Martin Eisler and Carlo Hauner (two available) Brazil - Eternity Design Collections.,1,0,visible,"Born in 1913 in Vienna, Austria, Martin Eisler received his architecture degree in 1936. However, as in the life of so many Brazilian designers, it was the looming thundercloud of the second world war that made him move just after his studies were finished. First to Czechoslovakia (where his parents lived) and later, in 1938, to Argentina. Here Eisler began to exercise his profession as an architect and interior designer and opened up his interior design firm, later named Interieur Forma. In the early 1950s he decided to move to Brazil.
\n
\nBorn in Brescia in 1927, Carlo Hauner studied technical drawing and drawing at the Brera Academy in Milan, Italy. In 1948, he successfully participated in the Venice Biennale after which he moved to Brazil, where he dedicated himself to the design of textile, ceramics, furniture and architecture. In only a very short time he founded a furniture production company and purchased a factory from Lino Ba Bardi and her husband Pietro Bardi, renaming it Móveis Artesanal.
\n
\nIn 1953 Hauner met Martin Eisler, who was looking for help to produce furniture for the home of his brother-in-law, Ernesto Wolf. Eisler reached out to Hauner and the rest is history. The two men connected and with Wolf’s financial backing, they opened Galeria Artesanal (a store to their company Móveis Artesenal) on a busy street in São Paulo. Being highly ambitious and with an eye on the international market as well as the upcoming office market, Móvies Artesanal later changed into Forma. Together with Oca, Forma became one of the biggest names in Brazilian furniture production. Even managing to attract an exclusive licence to sell Knoll furniture bringing big names in international design such as Mies Van Der Rohe, Charles Eames and Harry Bertoia to the Brazilian furniture market.
\n
\nHauner and Eisler’s designs are characterized by the use of Brazilian woods, thin tubular frames and range from furniture, to ceramics and textiles. Some of their most famous designs are the concha / haia chair (in English often referred to as ‘shell’ chair) and the ‘Costella’ lounge chair. In 1958 Hauner, supposedly on instigation of his Italian wife, decided to return to Italy to open Forma di Brescia, which catered to e.g., the embassy of Brazil in Rome and Vatican City. Eventually Hauner sold his part of the company, leaving Eisler solely at the helm, to focus himself on painting and the making of wine on Salina, a little isle just above Sicily. After a full life the artist, designer and serial entrepreneur died in 1997.",,,,taxable,,1,2,1,0,0,,,,,0,,,14800,"Chairs, Consignment, Eternity Design Collection, Chairs > Lounge chairs, Designers > Martin Eisler and Carlo Hauner, Chairs > Occasional Chairs",,,"https://vamptvintagedesign.com/wp-content/uploads/2022/12/hauner-string-chair-4.jpg, https://vamptvintagedesign.com/wp-content/uploads/2022/12/hauner-string-chair-5.jpg, https://vamptvintagedesign.com/wp-content/uploads/2022/12/hauner-string-chair-1.jpg, https://vamptvintagedesign.com/wp-content/uploads/2022/12/Hauner-String-chair-2.jpg, https://vamptvintagedesign.com/wp-content/uploads/2022/12/hauner-string-chair-3.jpg, https://vamptvintagedesign.com/wp-content/uploads/2022/12/Photo-1-3-2024-10-44-07-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2022/12/Photo-1-3-2024-10-45-01-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2022/12/Photo-1-3-2024-10-45-07-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2022/12/Photo-1-3-2024-10-45-31-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2022/12/Photo-1-3-2024-10-45-38-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2022/12/Photo-1-3-2024-10-42-51-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2022/12/Photo-1-3-2024-10-43-01-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2022/12/Photo-1-3-2024-10-43-14-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2022/12/Photo-1-3-2024-10-43-20-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2022/12/Photo-1-3-2024-10-43-44-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2022/12/Photo-1-3-2024-10-43-51-am.jpg",,,,,,,,,0,,Designer,Martin Eisler and Carlo Hauner,1,1,default,4.16288E+15,yes,yes,,product,,210,Country,Brazil,1,1,Year,1960's,1,1,Materials,"iron frame, wool upholstery",1,1,Dimensions,630mm W x 800mm D x 780mm H. Seat 420mm H,1,0,,,,,,[],"[""""]",555,8/03/2024,17/03/2024,4.16288E+15,no,1,1,1737777787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47735,simple,SYS305,,Tonico Lounge Chair (red cushion) by Sergio Rodrigues. Pair available. Brazil. Eternity Design Collections,1,0,visible,"&nbsp;
\n
\n“The piece of furniture is not just the shape, not just the material which is made but also something inside it. It's the piece's spirit. It's the Brazilian spirit. It's the Brazilian furniture” Sergio Rodrigues (September 22, 1927 – September 1, 2014) was a Brazilian architect and designer. Along with Joaquim Tenreiro and José Zanine Caldas, Rodrigues was the pioneer to transform the Brazilian design in industrial design and make it known worldwide. He began his work in the field of architecture in the project of the civic center along with architects David Azambuja, Flávio Régis do Nascimento e Olavo redig de Campos.
\n
\nHe had the peak of his career in the 50s and 60s. Working with furniture design in the modernism era, bringing the Brazilian identity to his projects, both in the design and traditional materials – leather, wood and rattan – exalting the Brazilian and native culture.
\n
\nThe Tonico chair was designed circa 1963, and named after Sergio's brother in law who loved the chair design. We have a pair available, ready for reupholstery. Price is per chair. Matching Sofa also available.",,,,taxable,,1,2,1,0,0,,,,,0,,,17950,"Chairs, Consignment, Eternity Design Collection, Chairs > Lounge chairs, Chairs > Occasional Chairs, Designers > Sergio Rodrigues",,,"https://vamptvintagedesign.com/wp-content/uploads/2023/01/Photo-5-10-2024-11-54-14-AM.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/Photo-5-10-2024-12-01-18-PM-1.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/Photo-5-10-2024-11-58-16-AM.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/Photo-5-10-2024-12-00-05-PM.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/Photo-5-10-2024-12-01-54-PM.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/Photo-5-10-2024-12-01-30-PM.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/Photo-5-10-2024-12-01-08-PM.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/Photo-5-10-2024-11-59-51-AM.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/Photo-5-10-2024-11-53-25-AM.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/Photo-5-10-2024-11-59-44-AM.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/Photo-5-10-2024-11-54-00-AM.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/Photo-5-10-2024-11-58-44-AM.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/Photo-5-10-2024-11-54-49-AM.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/Photo-5-10-2024-11-58-26-AM.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/Photo-5-10-2024-12-01-18-PM-scaled.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/Photo-5-10-2024-11-54-40-AM.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/Photo-5-10-2024-11-55-08-AM.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/Red-Tonico-Sofa.jpg",,,,,,,,,0,,Designer,Sergio Rodrigues,1,1,default,5.74162E+15,yes,yes,,product,,210,Country,Brazil,1,1,Year,1960's,1,1,Materials,"Brazilian Rosewood, New upholstery",1,1,Dimensions,889mm H x 1030mm W x 890mm D. Seat 406 mm H,1,0,,,,,,[],"[""""]",555,14/10/2024,23/10/2024,5.74162E+15,no,1,1,1729750070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47774,simple,SYS324A,,"Brazilian Rosewood Sideboard by Giuseppe Scapinelli - Eternity Collection, Brazil",1,0,visible,"Giuseppe Scapinelli - the Italian-born architect immigrated to Brazil in 1948, settling in São Paulo.
\n
\nHis career as a furniture designer began in the early 1950s. He soon opened his own furniture factory where he produced many outstanding pieces, impeccably crafted, for distinctive homes.
\n
\nHis furniture production presents soft shapes and curved lines, futuristic aspects, and a strong identity. Using his knowledge of ceramics, architecture and sculpture, Scapinelli’s furniture design put him among the great masters of Brazilian mid century modern.",,,,taxable,,1,1,1,0,0,,,,,0,,,21000,"Consignment, Eternity Design Collection, Designers > Giuseppe Scapinelli, Storage > Sideboard, Storage",,,"https://vamptvintagedesign.com/wp-content/uploads/2023/01/giuseppe-scapinelli-2-reduced-scaled.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/giuseppe-scapinelli-4.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/giuseppe-scapinelli-5.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/giuseppe-scapinelli-3-scaled.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/giuseppe-scapinelli-1-scaled.jpg",,,,,,,,,0,,Designer,Giuseppe Scapinelli,1,1,default,5.77538E+15,yes,yes,,product,,210,Country,Brazil,1,1,Materials,Brazilian Rosewood,1,1,Dimensions,2600mm L x 525mm D x 870mm H,1,0,,,,,,,,,,[],"[""""]",2462,13/06/2023,29/06/2023,5.77538E+15,no,0,1,1722211772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47788,variable,SYS318,,Brazilian Teal Velvet and Black Lacquered Frame Sofa Set in the style of Percival Lafer. Brazil. Eternity Design Collections,1,0,visible,"Uber cool - this original Brazilian velvet sofa set consists of 2 x lounge chairs and 1 x sofa which can be purchased separately. There are signs of normal wear, with there being a small tear in the front of one of the lounge chairs.",,,,taxable,,0,,,0,0,,,,,0,,,,"Sofas > 2-4 Seater sofas, Chairs, Consignment, Eternity Design Collection, Chairs > Lounge chairs, Chairs > Occasional Chairs, Sofas > Sofa suites, Sofas",,,"https://vamptvintagedesign.com/wp-content/uploads/2023/01/teal-and-black-sofa-set-5.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/teal-and-black-sofa-set.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/teal-and-black-sofa-set-5.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/teal-and-black-sofa-set-4.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/Photo-1-3-2024-11-11-16-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/Photo-1-3-2024-11-11-23-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/Photo-1-3-2024-11-11-42-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/Photo-1-3-2024-11-11-58-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/Photo-1-3-2024-11-12-19-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/Photo-1-3-2024-11-12-58-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/Photo-1-3-2024-11-13-07-am.jpg",,,,,,,,,0,,Type,"Sofa, Lounge Chair",1,0,default,7.2042E+15,yes,yes,,product,,,Country,Brazil,1,1,Materials,"Lacquered Timber, velvet upholstery",1,1,Year,1970's,1,1,Dimensions,"Sofa - 2450mm L x 1000mm D x 620mm H. Seat 350mm H
Chair - 1000mm W x 1000mm D x 620mm H. Seat 350mm H",1,0,,,,,,[],"[""""]",555,8/03/2024,17/03/2024,7.2042E+15,no,0,1,1729136727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47794,simple,SYS101,,Alex Side Table by Sergio Rodrigues. Brazil. Eternity Design Collections,1,0,visible,Alex side table by Sergio Rodrigues. Marble top with solid Brazilian rosewood frame with signature Rodrigues joinery and exposed fixings.,,,,taxable,,0,0,1,0,0,,,,,0,,,7200,"Eternity Design Collection, Designers > Sergio Rodrigues, Tables > Side tables, Tables",,,"https://vamptvintagedesign.com/wp-content/uploads/2023/01/sergio-alex-6.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/sergio-alex-5.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/sergio-alex-4.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/sergio-alex-8.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/sergio-alex-3.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/sergio-alex-7.jpg",,,,,,,,,0,,Designer,Sergio Rodrigues,1,1,default,5.76519E+15,yes,yes,,product,,210,Country,Brazil,1,1,Materials,"Brazilian Rosewood, Carrara Marble",1,1,,,,,,,,,,,,,,[],"[""""]",862,8/01/2023,22/01/2023,5.76519E+15,no,0,1,1718607076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47804,simple,SYS231,,Earth Chair and Foot Stool by Percival Lafer. Brazil. Eternity Design Collections,1,0,visible,"Earth Chair by Percival Lafer with matching foot stool in forest green leather upholstery.
\n
\n&nbsp;",,,,taxable,,0,0,1,0,0,,,,,0,,,14500,"Chairs, Consignment, Eternity Design Collection, Chairs > Footstools, Chairs > Lounge chairs, Chairs > Occasional Chairs, Designers > Percival Lafer",,,https://vamptvintagedesign.com/wp-content/uploads/2023/01/Earth-Chair-Percival-Lafer.jpg,,,,,,,,,0,,Designer,Percival Lafer,1,1,default,5.75577E+15,yes,yes,,product,,210,Country,Brazil,1,1,Year,1970's,1,1,Materials,"Green leather, Matte-chrome steel frame",1,1,,,,,,,,,,[],"[""""]",555,8/01/2023,22/01/2023,5.75577E+15,no,1,1,1712459826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47817,variable,,,Brazilian Bentwood Caviuna Sofa Set by Móveis Gerdau. Brazil. Eternity Design Collections,1,0,visible,"The beautiful gentle curves of this Brazilian Móveis Gerdau Sofa and Armchair hark back to the Art Deco era.
\n
\nMade from Brazilian Caviuna Wood with bentwood frame, the sofa is not only elegant, but also light weight.
\n
\nIn 1908 Fábrica de Móveis Navegantes’, in Porto Alegre, was bought by German businessman Johannes Gerdau. Gerdau’s son, Walter managed the business and started the fabrication of bentwood furniture, in the Viennese style developed by the Austrian, Michel Thonet, in the second half of the 19th century.
\n
\nAlthough the furniture of the Gerdau family can be found in many places in Brazil, the Gerdau designs have remained some what of an unknown legacy.
\n
\nConsisting of 1 x lounge chair and 1 x two seat sofa which can be purchased separately.",,,,taxable,,0,0,,0,0,,,,,0,,,,"Sofas > 2-4 Seater sofas, Chairs, Consignment, Eternity Design Collection, Chairs > Lounge chairs, Chairs > Occasional Chairs, Sofas > Sofa suites, Sofas","1930s, Art Deco, bentwood, bentwood furniture, brazilian design, brazilian modern, Brazillian Mid Century, Gerdau",,"https://vamptvintagedesign.com/wp-content/uploads/2023/01/Photo-19-9-2023-11-35-10-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/gerdau-2-2.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/gerdau-3.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/gerdau-5.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/gerdau-1.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/Photo-19-9-2023-11-37-47-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/Photo-19-9-2023-11-38-05-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/Photo-19-9-2023-11-43-57-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/Photo-19-9-2023-11-44-43-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/Photo-19-9-2023-11-34-25-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/Photo-19-9-2023-11-35-21-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/Photo-19-9-2023-11-35-48-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/Photo-19-9-2023-11-37-07-am.jpg",,,,,,,,,0,,Type,"Sofa, Lounge Chair",0,0,default,,yes,yes,,product,,,Country,Brazil,1,1,Materials,moulded ply,1,1,Producer,Gerdau,1,1,Year,1930's,1,1,Dimensions,"Sofa - 1100mm W x 790mm D x 810mm H. Seat Height 430mm
Chair - 555mm W x 790mm D x 810mm H. Seat Height 430mm",1,0,,[],"[""""]",555,8/03/2024,17/03/2024,8.52324E+15,no,1,1,1736902193,,,,12/01/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47829,simple,SYS343,,Pair of 1970s Conical Touch Lamps. Eternity Design Collections,1,0,visible,"&nbsp;
\n
\nThis pair of 1970s orange conical touch lamps came on our latest Eternity Design Collections Brazilian container, but we believe they could be Italian. Space Age in style with a funky geometric shape - perfect for bedside lamps. Priced at $8,950 the pair.",,,,taxable,,1,1,1,0,0,,,,,0,,,8950,"Consignment, Eternity Design Collection, Lighting, Lighting > Table lights",,,"https://vamptvintagedesign.com/wp-content/uploads/2023/01/orange-lamps-5.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/orange-lamps-1.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/orange-lamps-4.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/orange-lamps-3.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/giuseppe-scapinelli-1-scaled.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/orange-lamps-2.jpg",,,,,,,,,0,,Materials,"Metal, Opaline Glass",1,1,default,6.02471E+15,yes,yes,,product,,210,Dimensions,540mm H,1,0,,,,,,,,,,,,,,,,,,[],"[""""]",595,12/01/2023,26/01/2023,6.02471E+15,no,0,1,1731635381,,,,18/10/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47912,simple,SYS294,,Marina Dining Chair by Jorge Zalszupin for L'Atelier. Brazil. Eternity Design Collections,1,0,visible,Marina Dining Chair by Jorge Zalszupin for L'Atelier - named after Zalszupin's daughter. Priced individually with 4 being available.,,,,taxable,,1,4,,0,0,,,,,0,,,3850,"Chairs, Consignment, Chairs > Dining chairs, Eternity Design Collection, Designers > Jorge Zalszupin",,,"https://vamptvintagedesign.com/wp-content/uploads/2023/01/Photo-14-11-2023-11-44-38-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/marina-2-1.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/marina-3.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/Photo-14-11-2023-11-43-55-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/Photo-14-11-2023-11-44-12-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/Photo-14-11-2023-11-43-49-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/Photo-14-11-2023-11-45-04-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/Photo-14-11-2023-11-45-16-am.jpg",,,,,,,,,0,,Designer,Jorge Zalszupin,1,1,default,5.74762E+15,yes,yes,,product,,,Producer,"L'Atelier\, Brazil",1,1,Country,Brazil,1,1,Materials,"Brazilian Rosewood, Steel frame, wool upholstery",1,1,,,,,,,,,,[],"[""""]",651,5/12/2023,5/01/2024,5.74762E+15,no,1,1,1741057042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47933,simple,SYS204,,"Sideboard in Pau Marfim and Caviuna Wood by Giuseppe Scapinelli - Eternity Collection, Brazil",1,0,visible,"Giuseppe Scapinelli - the Italian-born architect immigrated to Brazil in 1948, settling in São Paulo.
\n
\nHis career as a furniture designer began in the early 1950s. He soon opened his own furniture factory where he produced many outstanding pieces, impeccably crafted, for distinctive homes.
\n
\nHis furniture production presents soft shapes and curved lines, futuristic aspects, and a strong identity. Using his knowledge of ceramics, architecture and sculpture, Scapinelli’s furniture design put him among the great masters of Brazilian mid century modern.",,,,taxable,,1,1,1,0,0,,,,,0,,,22800,"Consignment, Eternity Design Collection, Designers > Giuseppe Scapinelli, Storage > Sideboard, Storage",,,"https://vamptvintagedesign.com/wp-content/uploads/2023/01/SYS204_5.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/scapinelli-caviuna-3.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/scapinelli-caviuna-2.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/SYS204_1.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/scapinelli-caviuna.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/SYS204_4.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/SYS204_8.jpg",,,,,,,,,0,,Designer,Giuseppe Scapinelli,1,1,default,5.95712E+15,yes,yes,,product,,210,Country,Brazil,1,1,Materials,"Caviuna Wood, Pau Marfim Wood",1,1,,,,,,,,,,,,,,[],"[""""]",2462,20/01/2023,20/02/2023,5.95712E+15,no,1,0,1677211286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47942,simple,IA1106,,Danish Teak Sewing Trolley or Bedside on Castors,1,0,visible,Sewing Trolley or single Bedside on Castors with single drawer &amp; shelf,,,,taxable,,0,0,1,0,0,,,,,0,,,1150,"Storage > Bedside Chests / Tables, Storage > Other storage, Tables > Other tables, Tables > Side tables, Storage, Tables",,,"https://vamptvintagedesign.com/wp-content/uploads/2023/01/IA1106_1-1.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/IA1106_2.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/IA1106_3.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/IA1106_4.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/01/IA1106_5.jpg",,,,,,,,,0,,Materials,Teak,1,1,default,6.06952E+15,yes,no,,product,,210,,,,,,,,,,,,,,,,,,,,,,[],"[""""]",737,20/01/2023,20/02/2023,6.06952E+15,no,1,0,1683777875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47957,simple,4-382,,1950's Arrow Black metal Lantern style Floor Lamp. Australia,0,0,visible,,,,,taxable,,1,1,1,0,0,,,,,0,,,1250,"Lighting > Floor lights, Lighting",,,"https://vamptvintagedesign.com/wp-content/uploads/2023/02/4-382_1.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/02/4-382_2.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/02/4-382_3.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/02/4-382_4.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/02/4-382_5.jpg",,,,,,,,,0,,Producer,Arrow,1,1,default,9.57324E+15,yes,yes,,product,,210,Materials,"Glass, Metal",1,1,,,,,,,,,,,,,,,,,,[],"[""""]",583,23/11/2023,26/11/2023,9.57324E+15,no,1,1,1724653106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47963,simple,4-384,,Framed Photo of Lady with crossed hands,0,0,visible,"Oak Framed Black & White Photograph behind non-reflective glass. Signed by Constantin, 1984",,,,taxable,,1,1,1,0,0,,,,,0,,,,"Art, Objects, Objects > Other objects",,,"https://vamptvintagedesign.com/wp-content/uploads/2023/02/4-384_1.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/02/4-384_2.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/02/4-384_3.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/02/4-384_4.jpg, https://vamptvintagedesign.com/wp-content/uploads/2023/02/4-384_5.jpg",,,,,,,,,0,,Dimensions,43cm x 53cm,1,0,default,5.90754E+15,yes,yes,,product,,210,,,,,,,,,,,,,,,,,,,,,,[],"[""""]",729,2/02/2023,2/03/2023,5.90754E+15,no,1,0,1675306664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
